active$ctlevel_id$ctunitTitle$ctunitId$id
1$31$Tecnico En Enfermeria Medica  (  Cft Simon Bolivar )$I224S2C16J1V1$14863
1$31$Tecnico En Enfermeria Medica  (  Cft Simon Bolivar )$I224S2C16J1V2$14864
1$31$Tecnico En Enfermeria Medica  (  Cft Simon Bolivar )$I224S2C16J2V1$14865
1$31$Tecnico En Enfermeria Medica  (  Cft Simon Bolivar )$I224S2C16J2V2$14866
1$30$Asistente De Educacion Parvularia  (  Cft Simon Bolivar )$I224S2C17J1V1$14867
1$30$Asistente De Educacion Parvularia  (  Cft Simon Bolivar )$I224S2C17J2V1$14868
1$29$Control Industrial  (  Cft Simon Bolivar )$I224S2C2J1V1$14869
1$29$Control Industrial  (  Cft Simon Bolivar )$I224S2C2J2V1$14870
1$29$Tecnico En Minas  (  Cft Simon Bolivar )$I224S2C32J1V1$14871
1$29$Tecnico En Minas  (  Cft Simon Bolivar )$I224S2C32J2V1$14872
1$27$Tecnico En Prevencion De Riesgos  (  Cft Simon Bolivar )$I224S2C35J1V1$14873
1$27$Tecnico En Prevencion De Riesgos  (  Cft Simon Bolivar )$I224S2C35J2V1$14874
1$28$Tecnico En Analisis Y Programacion  (  Cft Simon Bolivar )$I224S2C39J1V1$14875
1$28$Tecnico En Analisis Y Programacion  (  Cft Simon Bolivar )$I224S2C39J2V1$14876
1$30$Tecnico En Educacion Parvularia Y Nb1  (  Cft Simon Bolivar )$I224S2C41J1V1$14877
1$30$Tecnico En Educacion Parvularia Y Nb1  (  Cft Simon Bolivar )$I224S2C41J1V2$14878
1$30$Tecnico En Educacion Parvularia Y Nb1  (  Cft Simon Bolivar )$I224S2C41J2V1$14879
1$30$Tecnico En Educacion Parvularia Y Nb1  (  Cft Simon Bolivar )$I224S2C41J2V2$14880
1$29$Tecnico En Electricidad  (  Cft Simon Bolivar )$I224S2C42J2V1$14881
1$25$Tecnico En Gestion Logistica  (  Cft Simon Bolivar )$I224S2C43J1V1$14882
1$25$Tecnico En Gestion Logistica  (  Cft Simon Bolivar )$I224S2C43J2V1$14883
1$27$Tecnico En Prevencion De Riesgos Y Salud Ocupacional  (  Cft Simon Bolivar )$I224S2C44J1V1$14884
1$27$Tecnico En Prevencion De Riesgos Y Salud Ocupacional  (  Cft Simon Bolivar )$I224S2C44J2V1$14885
1$25$Contabilidad General  (  Cft Simon Bolivar )$I224S2C4J1V1$14886
1$25$Contabilidad General  (  Cft Simon Bolivar )$I224S2C4J2V1$14887
1$25$Secretariado Ejecutivo Computacional  (  Cft Simon Bolivar )$I224S2C5J1V1$14888
1$25$Secretariado Ejecutivo Computacional  (  Cft Simon Bolivar )$I224S2C5J2V1$14889
1$25$Comercio Exterior  (  Cft Simon Bolivar )$I224S2C6J1V1$14890
1$25$Comercio Exterior  (  Cft Simon Bolivar )$I224S2C6J2V1$14891
1$28$Programacion Y Diseño Informatico  (  Cft Simon Bolivar )$I224S2C7J1V1$14892
1$28$Programacion Y Diseño Informatico  (  Cft Simon Bolivar )$I224S2C7J2V1$14893
1$28$Analisis Y Programacion  (  Cft Simon Bolivar )$I224S2C80J2V2$14894
1$30$Educacion Parvularia Y Nb1  (  Cft Simon Bolivar )$I224S2C81J1V2$14895
1$30$Educacion Parvularia Y Nb1  (  Cft Simon Bolivar )$I224S2C81J2V2$14896
1$25$Gestion Logistica  (  Cft Simon Bolivar )$I224S2C82J2V2$14897
1$25$Secretariado Ejecutivo Bilingüe  (  Cft Simon Bolivar )$I224S2C8J1V1$14898
1$25$Secretariado Ejecutivo Bilingüe  (  Cft Simon Bolivar )$I224S2C8J2V1$14899
1$27$Turismo Y Hoteleria  (  Cft Simon Bolivar )$I224S2C9J1V1$14900
1$27$Turismo Y Hoteleria  (  Cft Simon Bolivar )$I224S2C9J2V1$14901
1$28$Analisis De Sistemas  (  Cft Simon Bolivar )$I224S3C10J1V1$14902
1$28$Analisis De Sistemas  (  Cft Simon Bolivar )$I224S3C10J2V1$14903
1$25$Administracion De Empresas  (  Cft Simon Bolivar )$I224S3C13J1V1$14904
1$25$Administracion De Empresas  (  Cft Simon Bolivar )$I224S3C13J2V1$14905
1$25$Tecnico Juridico  (  Cft Simon Bolivar )$I224S3C14J1V1$14906
1$25$Tecnico Juridico  (  Cft Simon Bolivar )$I224S3C14J2V1$14907
1$31$Tecnico En Arsenaleria Quirurgica  (  Cft Simon Bolivar )$I224S3C15J1V1$14908
1$31$Arsenaleria Quirurgica  (  Cft Simon Bolivar )$I224S3C15J2V1$14909
1$31$Enfermeria Medica  (  Cft Simon Bolivar )$I224S3C16J1V1$14910
1$31$Enfermeria Medica  (  Cft Simon Bolivar )$I224S3C16J2V1$14911
1$29$Control Industrial  (  Cft Simon Bolivar )$I224S3C2J2V1$14912
1$29$Tecnico En Minas  (  Cft Simon Bolivar )$I224S3C32J1V1$14913
1$29$Tecnico En Minas  (  Cft Simon Bolivar )$I224S3C32J2V1$14914
1$27$Tecnico En Prevencion De Riesgos  (  Cft Simon Bolivar )$I224S3C35J1V1$14915
1$27$Tecnico En Prevencion De Riesgos  (  Cft Simon Bolivar )$I224S3C35J2V1$14916
1$28$Analisis De Sistemas  (  Cft Simon Bolivar )$I224S4C10J1V1$14917
1$28$Analisis De Sistemas  (  Cft Simon Bolivar )$I224S4C10J2V1$14918
1$25$Administracion De Empresas  (  Cft Simon Bolivar )$I224S4C13J1V1$14919
1$25$Administracion De Empresas  (  Cft Simon Bolivar )$I224S4C13J2V1$14920
1$25$Tecnico Juridico  (  Cft Simon Bolivar )$I224S4C14J1V1$14921
1$25$Tecnico Juridico  (  Cft Simon Bolivar )$I224S4C14J2V1$14922
1$31$Tecnico En Arsenaleria Quirurgica  (  Cft Simon Bolivar )$I224S4C15J1V1$14923
1$31$Tecnico En Arsenaleria Quirurgica  (  Cft Simon Bolivar )$I224S4C15J2V1$14924
1$31$Tecnico En Enfermeria Medica  (  Cft Simon Bolivar )$I224S4C16J1V1$14925
1$31$Tecnico En Enfermeria Medica  (  Cft Simon Bolivar )$I224S4C16J2V1$14926
1$29$Tecnico En Minas  (  Cft Simon Bolivar )$I224S4C32J1V1$14927
1$29$Tecnico En Minas  (  Cft Simon Bolivar )$I224S4C32J2V1$14928
1$25$Contabilidad  (  Cft Simon Bolivar )$I224S4C4J1V1$14929
1$25$Contabilidad  (  Cft Simon Bolivar )$I224S4C4J2V1$14930
1$27$Turismo Y Hoteleria  (  Cft Los Leones )$I228M2007N1$14931
1$27$Turismo Y Hoteleria  (  Cft Los Leones )$I228M2007N2$14932
1$27$Turismo Y Hoteleria  (  Cft Los Leones )$I228M2008N1$14933
1$27$Turismo Y Hoteleria  (  Cft Los Leones )$I228M2008N2$14934
1$27$Turismo  (  Cft Los Leones )$I228S1C3J1V1$14935
1$27$Turismo  (  Cft Los Leones )$I228S1C3J2V1$14936
1$31$Laboratorista Dental  (  Cft Los Leones )$I228S1C4J1V1$14937
1$31$Laboratorista Dental  (  Cft Los Leones )$I228S1C4J2V1$14938
1$25$Secretariado Ejecutivo Computacional  (  Cft Los Leones )$I228S1C8J1V1$14939
1$25$Secretariado Ejecutivo Computacional  (  Cft Los Leones )$I228S1C8J2V1$14940
1$26$Diseño De Vestuario  (  Cft Centro De Enseñanza De Alta Costura Paulina Diard )$I229M2008N1$14941
1$26$Diseño De Vestuario, Moldaje Y Confeccion  (  Cft Centro De Enseñanza De Alta Costura Paulina Diard )$I229S1C1J1V1$14942
1$20$Tecnologia En Administracion De Empresas Mencion Marketing  (  Universidad De Viña Del Mar )$I22M2007N14$14943
1$20$Tecnico De Nivel Superior En Administracion De Empresas Mencion Administracion Comercial  (  Universidad De Viña Del Mar )$I22M2007N19$14944
1$20$Tecnico De Nivel Superior En Administracion De Empresas Mencion Comercio Internacional  (  Universidad De Viña Del Mar )$I22M2007N20$14945
1$21$Tecnico De Nivel Superior En Electronica Y Telecomunicacion  (  Universidad De Viña Del Mar )$I22M2007N23$14946
1$22$Tecnico De Nivel Superior En Informatica Mencion Teleinformatica  (  Universidad De Viña Del Mar )$I22M2007N24$14947
1$20$Tecnologia En Administracion De Empresas Mencion Gestion Proyectos Turisticos  (  Universidad De Viña Del Mar )$I22M2007N35$14948
1$20$Tecnologia En Administracion De Empresas Mencion Marketing  (  Universidad De Viña Del Mar )$I22M2007N36$14949
1$20$Tecnologia En Administracion Mencion Agronegocios  (  Universidad De Viña Del Mar )$I22M2007N38$14950
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Viña Del Mar )$I22M2007N4$14951
1$23$Educacion General Basica  (  Universidad De Viña Del Mar )$I22M2007N41$14952
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Viña Del Mar )$I22M2007N43$14953
1$20$Ingenieria En Administracion De Empresas Mencion Negocios Internacionales  (  Universidad De Viña Del Mar )$I22M2007N44$14954
1$20$Tecnico En Administracion De Gestion De Comercio Exterior  (  Universidad De Viña Del Mar )$I22M2007N46$14955
1$21$Tecnico En Control Automatico De Procesos  (  Universidad De Viña Del Mar )$I22M2007N47$14956
1$20$Tecnologia En Administracion De Empresas Mencion Marketing  (  Universidad De Viña Del Mar )$I22M2007N51$14957
1$21$Tecnico De Nivel Superior En Electricidad Industrial  (  Universidad De Viña Del Mar )$I22M2007N55$14958
1$20$Tecnico De Nivel Superior En Investigacion Judicial  (  Universidad De Viña Del Mar )$I22M2007N56$14959
1$20$Tecnologia En Administracion De Empresas Mencion Contabilidad Y Tributacion  (  Universidad De Viña Del Mar )$I22M2007N57$14960
1$20$Tecnologia En Administracion De Empresas Mencion Marketing Y Ventas  (  Universidad De Viña Del Mar )$I22M2007N58$14961
1$23$Educacion General Basica  (  Universidad De Viña Del Mar )$I22M2007N61$14962
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Viña Del Mar )$I22M2007N63$14963
1$20$Tecnico De Nivel Superior En Servicios Bancarios Y Financieros  (  Universidad De Viña Del Mar )$I22M2007N64$14964
1$21$Tecnico De Nivel Superior En Electricidad Industrial  (  Universidad De Viña Del Mar )$I22M2007N65$14965
1$20$Tecnico De Nivel Superior En Investigacion Judicial  (  Universidad De Viña Del Mar )$I22M2007N66$14966
1$21$Tecnico De Nivel Superior En Mecanica Automotriz  (  Universidad De Viña Del Mar )$I22M2007N67$14967
1$21$Tecnico De Nivel Superior En Mecanica Industrial  (  Universidad De Viña Del Mar )$I22M2007N68$14968
1$20$Tecnico De Nivel Superior En Investigacion Judicial  (  Universidad De Viña Del Mar )$I22M2007N70$14969
1$22$Ingenieria Inform. Mencion Desarrollo De Sistemas Viña Del Mar  (  Universidad De Viña Del Mar )$I22M2008N16$14970
1$23$Educacion General Basica (D) San Felipe  (  Universidad De Viña Del Mar )$I22M2008N24$14971
1$20$Tecnologia En Administracion De Empresas Mencion Gestion Proyectos Turisticos  (  Universidad De Viña Del Mar )$I22M2008N29$14972
1$20$Tecnologia En Administracion De Empresas Mencion Market. San Felipe  (  Universidad De Viña Del Mar )$I22M2008N30$14973
1$20$Tecnologia En Administracion Mencion Agronegocios  (  Universidad De Viña Del Mar )$I22M2008N32$14974
1$23$Educacion General Basica Plan Especial San Felipe  (  Universidad De Viña Del Mar )$I22M2008N35$14975
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Viña Del Mar )$I22M2008N37$14976
1$21$Ingenieria Ejecucion Industrial San Felipe  (  Universidad De Viña Del Mar )$I22M2008N38$14977
1$20$Ingenieria En Administracion De Empresas Mencion Rr.hh. San Felipe  (  Universidad De Viña Del Mar )$I22M2008N39$14978
1$23$Educacion General Basica Viña Del Mar  (  Universidad De Viña Del Mar )$I22M2008N4$14979
1$20$Tecnico En Administracion De Gestion De Comercio Exterior  (  Universidad De Viña Del Mar )$I22M2008N41$14980
1$21$Tecnico En Control Automatico De Procesos  (  Universidad De Viña Del Mar )$I22M2008N42$14981
1$20$Tecnologia En Administracion De Empresas Mencion Market. San Felipe  (  Universidad De Viña Del Mar )$I22M2008N46$14982
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Viña Del Mar )$I22M2008N55$14983
1$21$Tecnico De Nivel Superior En Mecanica Automotriz  (  Universidad De Viña Del Mar )$I22M2008N58$14984
1$20$Tecnico De Nivel Superior En Investigacion Judicial  (  Universidad De Viña Del Mar )$I22M2008N60$14985
1$20$Tecnico De Nivel Superior En Investigacion Judicial  (  Universidad De Viña Del Mar )$I22M2009N1$14986
1$20$Ingenieria En Administracion De Empresas Mencion Gestion Negocio Internacional  (  Universidad De Viña Del Mar )$I22M2010N1$14987
1$20$Ingenieria En Administracion De Empresas Mencion Gestion Negocio Internacional  (  Universidad De Viña Del Mar )$I22M2011N2$14988
1$23$Pedagogia Y Licenciatura En Historia  (  Universidad De Viña Del Mar )$I22M2014N1$14989
1$23$Pedagogia Y Licenciatura En Literatura  (  Universidad De Viña Del Mar )$I22M2014N8$14990
1$18$Kinesiologia  (  Universidad De Viña Del Mar )$I22S1C101J1V1$14991
1$20$Tecnologia En Administracion De Empresas Mencion Gestion En Comercio Internacional  (  Universidad De Viña Del Mar )$I22S1C102J1V1$14992
1$20$Tecnologia En Administracion De Empresas Mencion Gestion En Comercio Internacional  (  Universidad De Viña Del Mar )$I22S1C102J2V1$14993
1$22$Tecnologia En Informatica Mencion Desarrollo De Sistemas  (  Universidad De Viña Del Mar )$I22S1C104J1V1$14994
1$22$Tecnologia En Informatica Mencion Desarrollo De Sistemas  (  Universidad De Viña Del Mar )$I22S1C104J2V1$14995
1$21$Ingenieria Civil Industrial En Produccion  (  Universidad De Viña Del Mar )$I22S1C106J1V1$14996
1$23$Pedagogia En Ingles  (  Universidad De Viña Del Mar )$I22S1C107J1V1$14997
1$23$Pedagogia En Ingles  (  Universidad De Viña Del Mar )$I22S1C107J2V1$14998
1$17$Cine Y Comunicacion Audiovisual  (  Universidad De Viña Del Mar )$I22S1C108J1V1$14999
1$17$Cine Y Comunicacion Audiovisual  (  Universidad De Viña Del Mar )$I22S1C108J1V2$15000
1$18$Enfermeria  (  Universidad De Viña Del Mar )$I22S1C109J1V1$15001
1$22$Ingenieria En Informatica  (  Universidad De Viña Del Mar )$I22S1C110J1V1$15002
1$18$Fonoaudiologia  (  Universidad De Viña Del Mar )$I22S1C111J1V1$15003
1$21$Ingenieria Civil En Biotecnologia-Efci  (  Universidad De Viña Del Mar )$I22S1C112J1V1$15004
1$21$Ingenieria Civil En Sistemas Urbanos-Efci  (  Universidad De Viña Del Mar )$I22S1C113J1V1$15005
1$21$Ingenieria Civil Industrial-Efci  (  Universidad De Viña Del Mar )$I22S1C114J1V1$15006
1$22$Ingenieria Civil Informatica-Efci  (  Universidad De Viña Del Mar )$I22S1C115J1V1$15007
1$21$Ingenieria Civil Mecanica-Efci  (  Universidad De Viña Del Mar )$I22S1C116J1V1$15008
1$21$Ingenieria Civil Quimica-Efci  (  Universidad De Viña Del Mar )$I22S1C117J1V1$15009
1$21$Ingenieria En Construccion-Efci  (  Universidad De Viña Del Mar )$I22S1C119J1V1$15010
1$17$Diseño De Espacios De Interiores Y Equipamiento  (  Universidad De Viña Del Mar )$I22S1C11J1V1$15011
1$22$Ingenieria En Informatica-Efci  (  Universidad De Viña Del Mar )$I22S1C120J1V1$15012
1$24$Ingenieria En Sistemas Ambientales-Efci  (  Universidad De Viña Del Mar )$I22S1C121J1V1$15013
1$21$Ingenieria Industrial-Efci  (  Universidad De Viña Del Mar )$I22S1C122J1V1$15014
1$18$Nutricion Y Dietetica  (  Universidad De Viña Del Mar )$I22S1C123J1V1$15015
1$18$Odontologia  (  Universidad De Viña Del Mar )$I22S1C124J1V1$15016
1$21$Plan Comun Ingenieria  (  Universidad De Viña Del Mar )$I22S1C125J1V1$15017
1$20$Publicidad  (  Universidad De Viña Del Mar )$I22S1C126J1V1$15018
1$24$Ingenieria En Medio Ambiente Y Recursos Naturales  (  Universidad De Viña Del Mar )$I22S1C15J1V1$15019
1$24$Ingenieria En Medio Ambiente Y Recursos Naturales  (  Universidad De Viña Del Mar )$I22S1C15J1V2$15020
1$21$Ingenieria En Construccion  (  Universidad De Viña Del Mar )$I22S1C16J1V1$15021
1$21$Ingenieria En Construccion  (  Universidad De Viña Del Mar )$I22S1C16J2V1$15022
1$21$Ingenieria En Construccion  (  Universidad De Viña Del Mar )$I22S1C16J2V2$15023
1$23$Educacion Parvularia  (  Universidad De Viña Del Mar )$I22S1C17J1V1$15024
1$23$Educacion Parvularia  (  Universidad De Viña Del Mar )$I22S1C17J2V1$15025
1$20$Psicologia  (  Universidad De Viña Del Mar )$I22S1C18J1V1$15026
1$20$Psicologia  (  Universidad De Viña Del Mar )$I22S1C18J2V1$15027
1$20$Ingenieria Comercial  (  Universidad De Viña Del Mar )$I22S1C1J1V1$15028
1$20$Ingenieria Comercial  (  Universidad De Viña Del Mar )$I22S1C1J1V2$15029
1$20$Ingenieria Comercial  (  Universidad De Viña Del Mar )$I22S1C1J2V1$15030
1$20$Ingenieria Comercial  (  Universidad De Viña Del Mar )$I22S1C1J2V2$15031
1$20$Ingenieria Comercial  (  Universidad De Viña Del Mar )$I22S1C1J2V3$15032
1$20$Ingenieria Comercial  (  Universidad De Viña Del Mar )$I22S1C1J2V4$15033
1$20$Ingenieria Comercial  (  Universidad De Viña Del Mar )$I22S1C1J2V5$15034
1$24$Ingenieria En Prevencion De Riesgos Y Medio Ambiente  (  Universidad De Viña Del Mar )$I22S1C201J2V1$15035
1$22$Ingenieria Informatica Mencion Desarrollo De Sistemas  (  Universidad De Viña Del Mar )$I22S1C203J2V1$15036
1$21$Ingenieria Civil En Agro Biotecnologia  (  Universidad De Viña Del Mar )$I22S1C204J1V1$15037
1$22$Ingenieria Informatica Mencion Redes Y Sistemas De Comunicacion  (  Universidad De Viña Del Mar )$I22S1C205J2V1$15038
1$24$Tecnico De Nivel Superior En Administracion Hotelera Y Turismo  (  Universidad De Viña Del Mar )$I22S1C209J2V1$15039
1$21$Tecnico De Nivel Superior En Electronica Y Telecomunicaciones Plan Especial  (  Universidad De Viña Del Mar )$I22S1C210J2V1$15040
1$24$Ingenieria En Prevencion De Riesgos  (  Universidad De Viña Del Mar )$I22S1C217J1V1$15041
1$20$Ingenieria En Administracion De Empresas Mencion Marketing Y Ventas  (  Universidad De Viña Del Mar )$I22S1C218J2V1$15042
1$20$Ingenieria En Administracion De Empresas Mencion Contabilidad Y Tributacion  (  Universidad De Viña Del Mar )$I22S1C219J2V1$15043
1$22$Tecnologia En Software  (  Universidad De Viña Del Mar )$I22S1C23J1V1$15044
1$21$Plan Comun Ingenieria Civil Efci  (  Universidad De Viña Del Mar )$I22S1C255J1V1$15045
1$21$Ingenieria Industrial  (  Universidad De Viña Del Mar )$I22S1C257J1V1$15046
1$17$Diseño  (  Universidad De Viña Del Mar )$I22S1C258J1V1$15047
1$23$Pedagogia En Artes Plasticas  (  Universidad De Viña Del Mar )$I22S1C259J1V1$15048
1$18$Tecnologia Medica  (  Universidad De Viña Del Mar )$I22S1C281J1V1$15049
1$18$Terapia Ocupacional  (  Universidad De Viña Del Mar )$I22S1C282J1V1$15050
1$18$Trabajo Social  (  Universidad De Viña Del Mar )$I22S1C283J1V1$15051
1$18$Trabajo Social  (  Universidad De Viña Del Mar )$I22S1C283J1V2$15052
1$18$Trabajo Social  (  Universidad De Viña Del Mar )$I22S1C283J2V1$15053
1$18$Trabajo Social  (  Universidad De Viña Del Mar )$I22S1C283J2V2$15054
1$18$Trabajo Social  (  Universidad De Viña Del Mar )$I22S1C283J2V3$15055
1$20$Ingenieria En Gestion De Negocios Internacionales  (  Universidad De Viña Del Mar )$I22S1C286J1V1$15056
1$20$Ingenieria En Gestion De Negocios Internacionales  (  Universidad De Viña Del Mar )$I22S1C286J2V1$15057
1$20$Ingenieria En Gestion De Negocios Internacionales  (  Universidad De Viña Del Mar )$I22S1C286J2V2$15058
1$20$Ingenieria En Gestion De Negocios Internacionales  (  Universidad De Viña Del Mar )$I22S1C286J2V3$15059
1$24$Ingenieria En Prevencion En Riesgos  (  Universidad De Viña Del Mar )$I22S1C287J2V1$15060
1$24$Ingenieria En Prevencion De Riesgos  (  Universidad De Viña Del Mar )$I22S1C287J2V2$15061
1$23$Psicopedagogia  (  Universidad De Viña Del Mar )$I22S1C288J1V1$15062
1$23$Psicopedagogia  (  Universidad De Viña Del Mar )$I22S1C288J2V1$15063
1$23$Psicopedagogia  (  Universidad De Viña Del Mar )$I22S1C288J2V2$15064
1$24$Administracion De Negocios Turisticos Y Hoteleros  (  Universidad De Viña Del Mar )$I22S1C298J1V1$15065
1$21$Arquitectura  (  Universidad De Viña Del Mar )$I22S1C2J1V1$15066
1$21$Ingenieria Civil En Minas  (  Universidad De Viña Del Mar )$I22S1C301J1V1$15067
1$23$Pedagogia Y Licenciatura En Historia  (  Universidad De Viña Del Mar )$I22S1C319J1V1$15068
1$18$Obstetricia  (  Universidad De Viña Del Mar )$I22S1C332J1V1$15069
1$24$Entrenador Deportivo  (  Universidad De Viña Del Mar )$I22S1C335J1V1$15070
1$23$Licenciatura En Educacion  (  Universidad De Viña Del Mar )$I22S1C336J1V1$15071
1$18$Licenciatura En Trabajo Social  (  Universidad De Viña Del Mar )$I22S1C337J2V1$15072
1$23$Pedagogia De Educacion Diferencial Mencion Discapacidad Intelectual  (  Universidad De Viña Del Mar )$I22S1C338J2V1$15073
1$19$Medicina Veterinaria  (  Universidad De Viña Del Mar )$I22S1C33J1V1$15074
1$19$Medicina Veterinaria  (  Universidad De Viña Del Mar )$I22S1C33J1V2$15075
1$17$Bachillerato En Arte  (  Universidad De Viña Del Mar )$I22S1C34J1V1$15076
1$20$Ingenieria De Ejecucion En Gestion De Negocios  (  Universidad De Viña Del Mar )$I22S1C35J1V1$15077
1$20$Tecnologia En Administracion De Empresas Mencion Finanzas  (  Universidad De Viña Del Mar )$I22S1C36J1V1$15078
1$22$Tecnologia Informatica Mencion Redes Y Sistemas De Comunicacion  (  Universidad De Viña Del Mar )$I22S1C37J1V1$15079
1$22$Tecnologia Informatica Mencion Redes Y Sistemas De Comunicacion  (  Universidad De Viña Del Mar )$I22S1C37J2V1$15080
1$22$Tecnologia Informatica Mencion Analisis Y Programacion  (  Universidad De Viña Del Mar )$I22S1C38J1V1$15081
1$24$Tecnologia En Prevencion De Riesgos Y Medio Ambiente  (  Universidad De Viña Del Mar )$I22S1C39J1V1$15082
1$24$Tecnologia En Prevencion De Riesgos Y Medio Ambiente  (  Universidad De Viña Del Mar )$I22S1C39J2V1$15083
1$22$Ingenieria Civil Informatica  (  Universidad De Viña Del Mar )$I22S1C3J1V1$15084
1$22$Ingenieria Civil Informatica  (  Universidad De Viña Del Mar )$I22S1C3J1V2$15085
1$20$Tecnologia En Administracion De Empresas Mencion Marketing Y Ventas  (  Universidad De Viña Del Mar )$I22S1C40J1V1$15086
1$20$Tecnologia En Administracion De Empresas Mencion Marketing Y Ventas  (  Universidad De Viña Del Mar )$I22S1C40J2V1$15087
1$20$Tecnologia En Administracion De Empresas Mencion Contabilidad Y Tributacion  (  Universidad De Viña Del Mar )$I22S1C41J1V1$15088
1$20$Tecnologia En Administracion De Empresas Mencion Contabilidad Y Tributacion  (  Universidad De Viña Del Mar )$I22S1C41J2V1$15089
1$20$Periodismo  (  Universidad De Viña Del Mar )$I22S1C4J1V1$15090
1$20$Periodismo  (  Universidad De Viña Del Mar )$I22S1C4J1V2$15091
1$20$Periodismo  (  Universidad De Viña Del Mar )$I22S1C4J2V1$15092
1$23$Educacion Basica  (  Universidad De Viña Del Mar )$I22S1C52J1V1$15093
1$23$Educacion Basica  (  Universidad De Viña Del Mar )$I22S1C52J1V2$15094
1$19$Agronomia  (  Universidad De Viña Del Mar )$I22S1C55J1V1$15095
1$20$Sociologia  (  Universidad De Viña Del Mar )$I22S1C56J1V1$15096
1$20$Contador Auditor  (  Universidad De Viña Del Mar )$I22S1C5J1V1$15097
1$20$Contador Auditor  (  Universidad De Viña Del Mar )$I22S1C5J2V1$15098
1$20$Contador Auditor  (  Universidad De Viña Del Mar )$I22S1C5J2V2$15099
1$17$Diseño Mencion En Grafica Y Comunicacion Multimedial  (  Universidad De Viña Del Mar )$I22S1C61J1V1$15100
1$21$Ingenieria En Biotecnologia  (  Universidad De Viña Del Mar )$I22S1C62J1V1$15101
1$20$Derecho  (  Universidad De Viña Del Mar )$I22S1C65J1V1$15102
1$20$Derecho  (  Universidad De Viña Del Mar )$I22S1C65J2V1$15103
1$23$Pedagogia En Artes Visuales  (  Universidad De Viña Del Mar )$I22S1C66J1V1$15104
1$23$Pedagogia En Artes Visuales  (  Universidad De Viña Del Mar )$I22S1C66J1V2$15105
1$23$Pedagogia En Artes Visuales  (  Universidad De Viña Del Mar )$I22S1C66J1V3$15106
1$23$Pedagogia En Historia Y Ciencias Sociales  (  Universidad De Viña Del Mar )$I22S1C67J1V1$15107
1$23$Pedagogia En Lenguaje Y Literatura  (  Universidad De Viña Del Mar )$I22S1C68J1V1$15108
1$23$Pedagogia En Lenguaje Y Literatura  (  Universidad De Viña Del Mar )$I22S1C68J1V2$15109
1$22$Ingenieria En Software  (  Universidad De Viña Del Mar )$I22S1C7J1V1$15110
1$23$Pedagogia En Educacion Fisica  (  Universidad De Viña Del Mar )$I22S1C82J1V1$15111
1$23$Pedagogia En Educacion Fisica  (  Universidad De Viña Del Mar )$I22S1C82J1V2$15112
1$21$Ingenieria Civil Industrial  (  Universidad De Viña Del Mar )$I22S1C8J1V1$15113
1$21$Ingenieria Civil Industrial  (  Universidad De Viña Del Mar )$I22S1C8J1V2$15114
1$21$Ingenieria Civil Industrial  (  Universidad De Viña Del Mar )$I22S1C8J2V1$15115
1$21$Ingenieria Civil Industrial  (  Universidad De Viña Del Mar )$I22S1C8J2V2$15116
1$22$Ingenieria De Ejecucion En Tecnologias De La Informacion  (  Universidad De Viña Del Mar )$I22S1C99J2V1$15117
1$20$Relaciones Publicas  (  Universidad De Viña Del Mar )$I22S1C9J1V1$15118
1$20$Relaciones Publicas  (  Universidad De Viña Del Mar )$I22S1C9J1V2$15119
1$20$Relaciones Publicas  (  Universidad De Viña Del Mar )$I22S1C9J2V1$15120
1$20$Relaciones Publicas  (  Universidad De Viña Del Mar )$I22S1C9J2V2$15121
1$18$Kinesiologia  (  Universidad De Viña Del Mar )$I22S2C101J1V1$15122
1$20$Tecnologia En Administracion De Empresas Mencion Gestion En Comercio Internacional  (  Universidad De Viña Del Mar )$I22S2C102J1V1$15123
1$20$Tecnologia En Administracion De Empresas Mencion Gestion En Comercio Internacional  (  Universidad De Viña Del Mar )$I22S2C102J2V1$15124
1$21$Tecnologia En Control Automatico De Procesos  (  Universidad De Viña Del Mar )$I22S2C103J2V1$15125
1$22$Tecnologia En Informatica Mencion Desarrollo De Sistemas  (  Universidad De Viña Del Mar )$I22S2C104J1V1$15126
1$22$Tecnologia En Informatica Mencion Desarrollo De Sistemas  (  Universidad De Viña Del Mar )$I22S2C104J2V1$15127
1$22$Ingenieria De Ejecucion En Informatica  (  Universidad De Viña Del Mar )$I22S2C129J2V1$15128
1$23$Educacion General Basica Plan Especial  (  Universidad De Viña Del Mar )$I22S2C200J2V1$15129
1$24$Ingenieria En Prevencion De Riesgos Y Medio Ambiente  (  Universidad De Viña Del Mar )$I22S2C201J2V1$15130
1$21$Tecnologia En Control Automatico  (  Universidad De Viña Del Mar )$I22S2C202J1V1$15131
1$21$Tecnologia En Control Automatico  (  Universidad De Viña Del Mar )$I22S2C202J2V1$15132
1$22$Ingenieria Informatica Mencion Desarrollo De Sistemas  (  Universidad De Viña Del Mar )$I22S2C203J2V1$15133
1$22$Ingenieria Informatica Mencion Redes Y Sistemas De Comunicacion  (  Universidad De Viña Del Mar )$I22S2C205J2V1$15134
